time,m_dot,cost_eur,true_cost_eur
2023-05-29 07:00:00+00:00,80.0,63840.366295255626,63840.36629560028
2023-05-29 08:00:00+00:00,80.0,63845.70156821418,63845.70156792175
2023-05-29 09:00:00+00:00,80.0,63849.73298631101,63849.732986138784
2023-05-29 10:00:00+00:00,80.0,63855.7400793173,63855.74007927099
2023-05-29 11:00:00+00:00,80.0,63866.00042925305,63866.00042901286
2023-05-29 12:00:00+00:00,80.0,63872.45768167354,63872.457682000444
2023-05-29 13:00:00+00:00,80.0,63878.75057882814,63878.75057881123
2023-05-29 14:00:00+00:00,80.0,63894.96774048221,63894.96774007356
2023-05-29 15:00:00+00:00,80.0,64121.297575032644,64121.29756975951
2023-05-29 16:00:00+00:00,80.0,64049.21233947575,64049.21233947658
2023-05-29 17:00:00+00:00,80.0,64125.79841480416,64125.798409385316
2023-05-29 18:00:00+00:00,80.0,64140.21141346838,64140.21142326472
2023-05-29 19:00:00+00:00,80.0,64098.75372604263,64098.75372469871
2023-05-29 20:00:00+00:00,80.0,64105.04091563322,64105.040909128176
2023-05-29 21:00:00+00:00,80.0,64075.89123357054,64075.891227330394
2023-05-29 22:00:00+00:00,80.0,64077.72817597697,64077.7281721315
2023-05-29 23:00:00+00:00,80.0,64076.13218245141,64076.13218386489
2023-05-30 00:00:00+00:00,80.0,64078.16375667147,64078.16375656343
2023-05-30 01:00:00+00:00,80.0,64084.53851676622,64084.53851802799
2023-05-30 02:00:00+00:00,80.0,64102.62880194895,64102.62880788809
2023-05-30 03:00:00+00:00,80.0,64128.163396817225,64128.1633894847
2023-05-30 04:00:00+00:00,80.0,64183.53307663767,64183.533068132136
2023-05-30 05:00:00+00:00,80.0,64209.477074224305,64209.47707084668
2023-05-30 06:00:00+00:00,80.0,64195.13736983695,64195.13737654532
2023-05-30 07:00:00+00:00,80.0,64164.41253503863,64164.41254028005
2023-05-30 08:00:00+00:00,80.0,64155.37857578147,64155.3785836011
2023-05-30 09:00:00+00:00,80.0,64140.29468189176,64140.29467498471
2023-05-30 10:00:00+00:00,80.0,64138.7676455969,64138.767646982626
2023-05-30 11:00:00+00:00,80.0,64130.75234866671,64130.75235127546
2023-05-30 12:00:00+00:00,80.0,64140.3049197015,64140.30491791898
2023-05-30 13:00:00+00:00,80.0,64164.63079327937,64164.63079850263
2023-05-30 14:00:00+00:00,80.0,64186.121629144225,64186.12163550538
2023-05-30 15:00:00+00:00,80.0,64218.08103289593,64218.081032263966
2023-05-30 16:00:00+00:00,80.0,64231.7968391638,64231.796833890985
2023-05-30 17:00:00+00:00,70.0,56240.04316429651,56240.043168899196
2023-05-30 18:00:00+00:00,60.0,48241.909319315135,48241.909321591804
2023-05-30 19:00:00+00:00,70.0,56252.31244813791,56252.31245467515
2023-05-30 20:00:00+00:00,80.0,64255.421046778,64255.421047472744
2023-05-30 21:00:00+00:00,80.0,64246.80299292647,64246.80299460302
2023-05-30 22:00:00+00:00,80.0,64249.88228803826,64249.88228248709
2023-05-30 23:00:00+00:00,80.0,64247.1610752072,64247.16107717092
2023-05-31 00:00:00+00:00,80.0,64239.039593338064,64239.03959460042
2023-05-31 01:00:00+00:00,80.0,64256.34267034908,64256.34267418533
2023-05-31 02:00:00+00:00,80.0,64279.96729456702,64279.967304948754
2023-05-31 03:00:00+00:00,75.0,60267.817476425116,60267.81747702341
2023-05-31 04:00:00+00:00,65.0,52262.074705965,52262.07470208428
2023-05-31 05:00:00+00:00,65.0,52274.01653284317,52274.01652623462
2023-05-31 06:00:00+00:00,70.0,56281.82964069809,56281.829643148194
2023-05-31 07:00:00+00:00,75.0,60281.55615927404,60281.556164006906
2023-05-31 08:00:00+00:00,80.0,64274.16047870485,64274.16047769525
2023-05-31 09:00:00+00:00,80.0,64242.70422866877,64242.70422461981
2023-05-31 10:00:00+00:00,80.0,64218.11308231441,64218.11308288395
2023-05-31 11:00:00+00:00,80.0,64216.54850976221,64216.54851041116
2023-05-31 12:00:00+00:00,80.0,64264.2418138176,64264.24181703951
2023-05-31 13:00:00+00:00,75.0,60299.63841416526,60299.63841199451
2023-05-31 14:00:00+00:00,80.0,64217.60783617213,64217.60783603292
2023-05-31 15:00:00+00:00,70.0,56295.060857080876,56295.060854835545
2023-05-31 16:00:00+00:00,65.0,52276.013056441225,52276.01305296674
2023-05-31 17:00:00+00:00,10.0,8054.090322993184,8054.090323402584
2023-05-31 18:00:00+00:00,60.0,48269.616971891846,48269.61696952086
2023-05-31 19:00:00+00:00,60.0,48266.53996232607,48266.53996277609
2023-05-31 20:00:00+00:00,50.0,40237.82285427051,40237.822857024985
2023-05-31 21:00:00+00:00,50.0,40238.04057707341,40238.040573302096
2023-05-31 22:00:00+00:00,55.0,44257.76221820641,44257.762214066446
2023-05-31 23:00:00+00:00,60.0,48274.15818227437,48274.15817954101
2023-06-01 00:00:00+00:00,65.0,52297.82179070684,52297.821794362506
2023-06-01 01:00:00+00:00,65.0,52292.63881709103,52292.6388205621
2023-06-01 02:00:00+00:00,65.0,52294.278627952524,52294.278631482
2023-06-01 03:00:00+00:00,55.0,44261.15071799185,44261.1507178962
2023-06-01 04:00:00+00:00,10.0,8053.809546543142,8053.809546088814
2023-06-01 05:00:00+00:00,10.0,8056.680232960252,8056.680232451081
2023-06-01 06:00:00+00:00,10.0,8054.503748680154,8054.503748212564
2023-06-01 07:00:00+00:00,50.0,40244.67377783789,40244.67377939905
2023-06-01 08:00:00+00:00,65.0,52295.02532754125,52295.02533109731
2023-06-01 09:00:00+00:00,70.0,56307.00953855633,56307.00953986615
2023-06-01 10:00:00+00:00,80.0,64317.94151204203,64317.94151055737
2023-06-01 11:00:00+00:00,80.0,64258.70951760431,64258.70951725126
2023-06-01 12:00:00+00:00,80.0,64270.42942841564,64270.429427838695
2023-06-01 13:00:00+00:00,60.0,48282.37883176918,48282.378836426506
2023-06-01 14:00:00+00:00,65.0,52293.83939290034,52293.839396414165
2023-06-01 15:00:00+00:00,10.0,8053.760137138373,8053.7601366849885
2023-06-01 16:00:00+00:00,55.0,44262.5071181314,44262.507118034395
2023-06-01 17:00:00+00:00,50.0,40245.366779644624,40245.36678121723
2023-06-01 18:00:00+00:00,10.0,8058.24157015097,8058.241569611969
2023-06-01 19:00:00+00:00,10.0,8055.58087370413,8055.580873215961
2023-06-01 20:00:00+00:00,40.0,32202.7643280861,32202.76432945105
2023-06-01 21:00:00+00:00,50.0,40243.84001003916,40243.840011586544
