time,m_dot,cost_eur,true_cost_eur
2022-04-27 00:00:00+00:00,65.0,51935.428277258005,51935.416229272465
2022-04-27 01:00:00+00:00,65.0,51930.10549839996,51935.377392696755
2022-04-27 02:00:00+00:00,65.0,51937.09815135758,51947.64688054877
2022-04-27 03:00:00+00:00,60.0,47956.524061684104,47971.120791166926
2022-04-27 04:00:00+00:00,10.0,8015.3258609169125,8018.550124744179
2022-04-27 05:00:00+00:00,10.0,8022.070690304074,8026.093405636739
2022-04-27 06:00:00+00:00,10.0,8020.805247841976,8025.633083051778
2022-04-27 07:00:00+00:00,10.0,8017.474337402671,8023.110185401118
2022-04-27 08:00:00+00:00,10.0,8010.550883280128,8017.001327275705
2022-04-27 09:00:00+00:00,45.0,36004.45697708818,36037.18039017036
2022-04-27 10:00:00+00:00,45.0,35998.06242170922,36034.42319766144
2022-04-27 11:00:00+00:00,50.0,39990.67128675774,40035.11386950146
2022-04-27 12:00:00+00:00,55.0,43982.58392810088,44035.914892123255
2022-04-27 13:00:00+00:00,55.0,43979.82134068337,44037.584520833785
2022-04-27 14:00:00+00:00,55.0,43980.29806729618,44042.48234390577
2022-04-27 15:00:00+00:00,50.0,39997.144010483076,40057.64742136294
2022-04-27 16:00:00+00:00,10.0,8014.095627400163,8026.952008816173
2022-04-27 17:00:00+00:00,10.0,8021.288275066107,8034.919269742606
2022-04-27 18:00:00+00:00,10.0,8020.89329603368,8035.322689276267
2022-04-27 19:00:00+00:00,10.0,8018.027815479837,8033.2645107312965
2022-04-27 20:00:00+00:00,10.0,8011.672933327644,8027.731310069181
2022-04-27 21:00:00+00:00,50.0,39987.4624169939,40072.034442960714
2022-04-27 22:00:00+00:00,55.0,43974.980645791555,44072.4553604551
2022-04-27 23:00:00+00:00,65.0,51942.569974142425,52063.08915926528
2022-04-28 00:00:00+00:00,65.0,52063.860470893,52063.84870395413
2022-04-28 01:00:00+00:00,65.0,52057.03411015584,52062.2176794413
2022-04-28 02:00:00+00:00,60.0,48069.05293547331,48078.62238744178
2022-04-28 03:00:00+00:00,45.0,36090.297043202336,36101.038456433496
2022-04-28 04:00:00+00:00,10.0,8037.2598372990315,8040.428095599153
2022-04-28 05:00:00+00:00,10.0,8044.363709175964,8048.316278649875
2022-04-28 06:00:00+00:00,10.0,8043.34206314866,8048.085479514815
2022-04-28 07:00:00+00:00,10.0,8036.323311626432,8041.865810635874
2022-04-28 08:00:00+00:00,10.0,8029.730247526528,8036.073288031746
2022-04-28 09:00:00+00:00,45.0,36090.74038219701,36122.918863416315
2022-04-28 10:00:00+00:00,45.0,36085.262483985454,36121.01596206092
2022-04-28 11:00:00+00:00,50.0,40086.63994953997,40130.342293670394
2022-04-28 12:00:00+00:00,50.0,40083.30349654473,40130.9710913487
2022-04-28 13:00:00+00:00,50.0,40082.480358470246,40134.105318982874
2022-04-28 14:00:00+00:00,50.0,40083.39129793934,40138.96643804508
2022-04-28 15:00:00+00:00,40.0,32084.71251395883,32132.279548159968
2022-04-28 16:00:00+00:00,10.0,8037.259807375637,8049.89010274769
2022-04-28 17:00:00+00:00,10.0,8043.291973569547,8056.687273522397
2022-04-28 18:00:00+00:00,10.0,8044.749312607632,8058.92277719744
2022-04-28 19:00:00+00:00,10.0,8040.742904140451,8055.713565873691
2022-04-28 20:00:00+00:00,10.0,8036.899251103592,8052.667458048796
2022-04-28 21:00:00+00:00,60.0,48079.08420754174,48178.96890013419
2022-04-28 22:00:00+00:00,50.0,40089.48248571364,40176.55300547436
2022-04-28 23:00:00+00:00,50.0,40084.642434574955,40175.661149777006
2022-04-29 00:00:00+00:00,55.0,44193.51048452384,44193.498716552196
2022-04-29 01:00:00+00:00,55.0,44189.2111415978,44193.51555665626
2022-04-29 02:00:00+00:00,55.0,44194.382463934184,44202.9976441499
