time,m_dot,cost_eur,true_cost_eur
2023-01-16 13:00:00+00:00,45.0,36095.39187428011,36078.4677699142
2023-01-16 14:00:00+00:00,40.0,32090.219714589835,32074.94361046807
2023-01-16 15:00:00+00:00,10.0,8029.026761007861,8025.166837319582
2023-01-16 16:00:00+00:00,55.0,44103.819460862585,44082.15803397783
2023-01-16 17:00:00+00:00,80.0,64044.06641405607,64012.11410917561
2023-01-16 18:00:00+00:00,80.0,64014.29192514205,63981.85252966741
2023-01-16 19:00:00+00:00,80.0,63966.86086219335,63933.91746712218
2023-01-16 20:00:00+00:00,80.0,63945.98256404424,63912.54311733896
2023-01-16 21:00:00+00:00,80.0,63917.61804049397,63883.67256356897
2023-01-16 22:00:00+00:00,80.0,63901.77403625632,63867.327916972754
2023-01-16 23:00:00+00:00,80.0,63903.822405589766,63868.889247972984
2023-01-17 00:00:00+00:00,80.0,63889.75801725293,63854.320210996244
2023-01-17 01:00:00+00:00,80.0,63887.10613751495,63851.174754276086
2023-01-17 02:00:00+00:00,80.0,63882.57254013801,63846.14607496055
2023-01-17 03:00:00+00:00,80.0,63885.323232783325,63848.41062806963
2023-01-17 04:00:00+00:00,80.0,63900.40038751448,63863.01041452168
2023-01-17 05:00:00+00:00,80.0,64078.66763634706,64041.06704535149
2023-01-17 06:00:00+00:00,80.0,64098.59549213314,64060.55509441879
2023-01-17 07:00:00+00:00,80.0,64078.70210299576,64040.15431420842
2023-01-17 08:00:00+00:00,80.0,64078.769399153236,64039.74837372928
2023-01-17 09:00:00+00:00,80.0,64078.63330183202,64039.138758359615
2023-01-17 10:00:00+00:00,80.0,64003.25280317748,63963.12568375773
2023-01-17 11:00:00+00:00,80.0,64078.663306145914,64038.22375381521
2023-01-17 12:00:00+00:00,80.0,63999.73129877532,63958.633227677135
2023-01-17 13:00:00+00:00,80.0,63989.918254956254,63948.31411121895
2023-01-17 14:00:00+00:00,80.0,64078.69370577717,64036.83215578962
2023-01-17 15:00:00+00:00,80.0,64083.93768248344,64041.614408341564
2023-01-17 16:00:00+00:00,80.0,64084.17407778407,64041.37643000292
2023-01-17 17:00:00+00:00,80.0,64084.03966174925,64040.76498485684
2023-01-17 18:00:00+00:00,80.0,63982.47532269115,63938.41970445398
