time,m_dot,cost_eur,true_cost_eur
2022-12-04 20:00:00+00:00,60.0,48711.40199511548,48715.569828909116
2022-12-04 21:00:00+00:00,70.0,56746.00014178628,56751.066296087476
2022-12-04 22:00:00+00:00,80.0,64760.22322010106,64766.252663717416
2022-12-04 23:00:00+00:00,80.0,64683.414089882135,64689.6109023193
2022-12-05 00:00:00+00:00,80.0,64631.1870233567,64659.01114791143
2022-12-05 01:00:00+00:00,80.0,64606.56037042454,64634.47877501463
2022-12-05 02:00:00+00:00,80.0,64600.689623611564,64628.63043254727
2022-12-05 03:00:00+00:00,80.0,64570.65398456573,64598.70969917493
2022-12-05 04:00:00+00:00,80.0,64754.364827792044,64781.71682020415
2022-12-05 05:00:00+00:00,75.0,60802.06172438403,60827.323089174184
2022-12-05 06:00:00+00:00,60.0,48712.669415966564,48732.583084121
2022-12-05 07:00:00+00:00,55.0,44713.79158323552,44731.8044428833
2022-12-05 08:00:00+00:00,55.0,44693.41831306713,44711.511259673134
2022-12-05 09:00:00+00:00,55.0,44687.817424519024,44705.93265552373
2022-12-05 10:00:00+00:00,55.0,44717.429219985715,44735.42918809149
2022-12-05 11:00:00+00:00,55.0,44692.673503749036,44710.7701407644
2022-12-05 12:00:00+00:00,60.0,48744.785406551506,48764.57216800277
2022-12-05 13:00:00+00:00,55.0,44704.24263438763,44722.29117107295
2022-12-05 14:00:00+00:00,55.0,44699.684678371355,44717.750133395784
2022-12-05 15:00:00+00:00,55.0,44713.63242871824,44731.6427442123
2022-12-05 16:00:00+00:00,50.0,40675.233237677254,40691.49521814686
2022-12-05 17:00:00+00:00,55.0,44716.82440973073,44734.82281807525
2022-12-05 18:00:00+00:00,55.0,44709.91170039794,44727.937149668614
2022-12-05 19:00:00+00:00,60.0,48729.75170580178,48749.59633933288
2022-12-05 20:00:00+00:00,70.0,56795.40907878308,56818.58436484752
2022-12-05 21:00:00+00:00,75.0,60797.23245273828,60822.268391384736
2022-12-05 22:00:00+00:00,75.0,60774.31419058162,60799.44790093223
2022-12-05 23:00:00+00:00,75.0,60803.57294858624,60828.58172530728
2022-12-06 00:00:00+00:00,80.0,64784.13948986639,64846.91044452279
2022-12-06 01:00:00+00:00,80.0,64776.569924126015,64839.39401535027
2022-12-06 02:00:00+00:00,80.0,64785.50183559974,64848.2629583267
2022-12-06 03:00:00+00:00,75.0,60751.28361802994,60810.26510775487
2022-12-06 04:00:00+00:00,75.0,60796.06214765565,60854.74740645321
2022-12-06 05:00:00+00:00,65.0,52769.26064585396,52819.749876990696
2022-12-06 06:00:00+00:00,50.0,40676.56948778679,40715.00910220629
2022-12-06 07:00:00+00:00,50.0,40667.65059616299,40706.14558066401
2022-12-06 08:00:00+00:00,50.0,40672.88274309033,40711.34618004566
2022-12-06 09:00:00+00:00,50.0,40678.27821015542,40716.709298157984
2022-12-06 10:00:00+00:00,50.0,40681.97805309271,40720.96778966402
2022-12-06 11:00:00+00:00,50.0,40686.33372546494,40725.30075461836
